,index,name,status,team_year
20253,3727,Isaiah Rider,OK,Portland Trail Blazers 1997-98
20254,3727,Isaiah Rider,OK,Portland Trail Blazers 1998-99
20255,3727,Isaiah Rider,OK,Atlanta Hawks 1999-00
20256,3727,Isaiah Rider,OK,Los Angeles Lakers 2000-01
20257,3727,Isaiah Rider,OK,Denver Nuggets 2001-02
20258,3728,Jackie Ridgle,OK,Cleveland Cavaliers 1971-72
20259,3729,Luke Ridnour,OK,Seattle SuperSonics 2003-04
20260,3729,Luke Ridnour,OK,Seattle SuperSonics 2004-05
20261,3729,Luke Ridnour,OK,Seattle SuperSonics 2005-06
20262,3729,Luke Ridnour,OK,Seattle SuperSonics 2006-07
20263,3729,Luke Ridnour,OK,Seattle SuperSonics 2007-08
20264,3729,Luke Ridnour,OK,Milwaukee Bucks 2008-09
20265,3729,Luke Ridnour,OK,Milwaukee Bucks 2009-10
20266,3729,Luke Ridnour,OK,Minnesota Timberwolves 2010-11
20267,3729,Luke Ridnour,OK,Minnesota Timberwolves 2011-12
20268,3729,Luke Ridnour,OK,Minnesota Timberwolves 2012-13
20269,3729,Luke Ridnour,OK,Milwaukee Bucks 2013-14
20270,3729,Luke Ridnour,OK,Charlotte Bobcats 2013-14
20271,3729,Luke Ridnour,OK,Orlando Magic 2014-15
20272,3730,Mel Riebe,OK,Cleveland Rebels 1946-47
20273,3730,Mel Riebe,OK,Boston Celtics 1947-48
20274,3730,Mel Riebe,OK,Boston Celtics 1948-49
20275,3730,Mel Riebe,OK,Providence Steamrollers 1948-49
20276,3731,Jim Riffey,OK,Fort Wayne Pistons 1950-51
20277,3732,Antoine Rigaudeau,OK,Dallas Mavericks 2002-03
20278,3733,Tom Riker,OK,New York Knicks 1972-73
20279,3733,Tom Riker,OK,New York Knicks 1973-74
20280,3733,Tom Riker,OK,New York Knicks 1974-75
20281,3734,Bob Riley,OK,Atlanta Hawks 1970-71
20282,3735,Eric Riley,OK,Houston Rockets 1993-94
20283,3735,Eric Riley,OK,Los Angeles Clippers 1994-95
20284,3735,Eric Riley,OK,Minnesota Timberwolves 1995-96
20285,3735,Eric Riley,OK,Dallas Mavericks 1997-98
20286,3735,Eric Riley,OK,Boston Celtics 1998-99
20287,3736,Pat Riley,OK,San Diego Rockets 1967-68
20288,3736,Pat Riley,OK,San Diego Rockets 1968-69
20289,3736,Pat Riley,OK,San Diego Rockets 1969-70
20290,3736,Pat Riley,OK,Los Angeles Lakers 1970-71
20291,3736,Pat Riley,OK,Los Angeles Lakers 1971-72
20292,3736,Pat Riley,OK,Los Angeles Lakers 1972-73
20293,3736,Pat Riley,OK,Los Angeles Lakers 1973-74
20294,3736,Pat Riley,OK,Los Angeles Lakers 1974-75
20295,3736,Pat Riley,OK,Los Angeles Lakers 1975-76
20296,3736,Pat Riley,OK,Phoenix Suns 1975-76
20297,3737,Ron Riley,OK,Kansas City-Omaha Kings 1972-73
20298,3737,Ron Riley,OK,Kansas City-Omaha Kings 1973-74
20299,3737,Ron Riley,OK,Houston Rockets 1973-74
20300,3737,Ron Riley,OK,Houston Rockets 1974-75
20301,3737,Ron Riley,OK,Houston Rockets 1975-76
20302,3738,Grant Riller,OK,Charlotte Hornets 2020-21
20303,3739,Rich Rinaldi,OK,Baltimore Bullets 1971-72
20304,3739,Rich Rinaldi,OK,Baltimore Bullets 1972-73
20305,3739,Rich Rinaldi,OK,Capital Bullets 1973-74
20306,3740,Mike Riordan,OK,New York Knicks 1968-69
20307,3740,Mike Riordan,OK,New York Knicks 1969-70
20308,3740,Mike Riordan,OK,New York Knicks 1970-71
20309,3740,Mike Riordan,OK,New York Knicks 1971-72
20310,3740,Mike Riordan,OK,Baltimore Bullets 1971-72
20311,3740,Mike Riordan,OK,Baltimore Bullets 1972-73
20312,3740,Mike Riordan,OK,Capital Bullets 1973-74
20313,3740,Mike Riordan,OK,Washington Bullets 1974-75
20314,3740,Mike Riordan,OK,Washington Bullets 1975-76
20315,3740,Mike Riordan,OK,Washington Bullets 1976-77
20316,3741,Arnie Risen,OK,Rochester Royals 1948-49
20317,3741,Arnie Risen,OK,Rochester Royals 1949-50
20318,3741,Arnie Risen,OK,Rochester Royals 1950-51
20319,3741,Arnie Risen,OK,Rochester Royals 1951-52
20320,3741,Arnie Risen,OK,Rochester Royals 1952-53
20321,3741,Arnie Risen,OK,Rochester Royals 1953-54
20322,3741,Arnie Risen,OK,Rochester Royals 1954-55
20323,3741,Arnie Risen,OK,Boston Celtics 1955-56
20324,3741,Arnie Risen,OK,Boston Celtics 1956-57
20325,3741,Arnie Risen,OK,Boston Celtics 1957-58
20326,3742,Tex Ritter,OK,New York Knicks 1948-49
20327,3742,Tex Ritter,OK,New York Knicks 1949-50
20328,3742,Tex Ritter,OK,New York Knicks 1950-51
20329,3743,Ramón Rivas,OK,Boston Celtics 1988-89
20330,3744,Austin Rivers,OK,New Orleans Hornets 2012-13
20331,3744,Austin Rivers,OK,New Orleans Pelicans 2013-14
20332,3744,Austin Rivers,OK,Los Angeles Clippers 2014-15
20333,3744,Austin Rivers,OK,New Orleans Pelicans 2014-15
20334,3744,Austin Rivers,OK,Los Angeles Clippers 2015-16
20335,3744,Austin Rivers,OK,Los Angeles Clippers 2016-17
20336,3744,Austin Rivers,OK,Los Angeles Clippers 2017-18
20337,3744,Austin Rivers,OK,Houston Rockets 2018-19
20338,3744,Austin Rivers,OK,Washington Wizards 2018-19
20339,3744,Austin Rivers,OK,Houston Rockets 2019-20
20340,3744,Austin Rivers,OK,New York Knicks 2020-21
20341,3744,Austin Rivers,OK,Denver Nuggets 2020-21
20342,3744,Austin Rivers,OK,Denver Nuggets 2021-22
20343,3744,Austin Rivers,OK,Minnesota Timberwolves 2022-23
20344,3745,David Rivers,OK,Los Angeles Lakers 1988-89
20345,3745,David Rivers,OK,Los Angeles Clippers 1989-90
20346,3745,David Rivers,OK,Los Angeles Clippers 1991-92
20347,3746,Doc Rivers,OK,Atlanta Hawks 1983-84
20348,3746,Doc Rivers,OK,Atlanta Hawks 1984-85
20349,3746,Doc Rivers,OK,Atlanta Hawks 1985-86
20350,3746,Doc Rivers,OK,Atlanta Hawks 1986-87
20351,3746,Doc Rivers,OK,Atlanta Hawks 1987-88
20352,3746,Doc Rivers,OK,Atlanta Hawks 1988-89
20353,3746,Doc Rivers,OK,Atlanta Hawks 1989-90
20354,3746,Doc Rivers,OK,Atlanta Hawks 1990-91
20355,3746,Doc Rivers,OK,Los Angeles Clippers 1991-92
20356,3746,Doc Rivers,OK,New York Knicks 1992-93
20357,3746,Doc Rivers,OK,New York Knicks 1993-94
20358,3746,Doc Rivers,OK,New York Knicks 1994-95
20359,3746,Doc Rivers,OK,San Antonio Spurs 1994-95
20360,3746,Doc Rivers,OK,San Antonio Spurs 1995-96
20361,3747,Lee Robbins,OK,Providence Steamrollers 1947-48
20362,3747,Lee Robbins,OK,Providence Steamrollers 1948-49
20363,3748,André Roberson,OK,Oklahoma City Thunder 2013-14
20364,3748,André Roberson,OK,Oklahoma City Thunder 2014-15
20365,3748,André Roberson,OK,Oklahoma City Thunder 2015-16
20366,3748,André Roberson,OK,Oklahoma City Thunder 2016-17
20367,3748,André Roberson,OK,Oklahoma City Thunder 2017-18
20368,3748,André Roberson,OK,Oklahoma City Thunder 2019-20
20369,3748,André Roberson,OK,Brooklyn Nets 2020-21
20370,3749,Anthony Roberson,OK,Memphis Grizzlies 2005-06
20371,3749,Anthony Roberson,OK,Golden State Warriors 2006-07
20372,3749,Anthony Roberson,OK,New York Knicks 2008-09
20373,3749,Anthony Roberson,OK,Chicago Bulls 2008-09
20374,3750,Rick Roberson,OK,Los Angeles Lakers 1969-70
20375,3750,Rick Roberson,OK,Los Angeles Lakers 1970-71
20376,3750,Rick Roberson,OK,Cleveland Cavaliers 1971-72
20377,3750,Rick Roberson,OK,Cleveland Cavaliers 1972-73
20378,3750,Rick Roberson,OK,Portland Trail Blazers 1973-74
20379,3750,Rick Roberson,OK,New Orleans Jazz 1974-75
20380,3750,Rick Roberson,OK,Kansas City Kings 1975-76
20381,3751,Terrance Roberson,OK,Charlotte Hornets 2000-01
20382,3752,Anthony Roberts,OK,Denver Nuggets 1977-78
20383,3752,Anthony Roberts,OK,Denver Nuggets 1978-79
20384,3752,Anthony Roberts,OK,Denver Nuggets 1979-80
20385,3752,Anthony Roberts,OK,Washington Bullets 1980-81
20386,3752,Anthony Roberts,OK,Denver Nuggets 1983-84
20387,3753,Bill Roberts,OK,Chicago Stags 1948-49
20388,3753,Bill Roberts,OK,Boston Celtics 1948-49
20389,3753,Bill Roberts,OK,St. Louis Bombers 1948-49
20390,3753,Bill Roberts,OK,St. Louis Bombers 1949-50
20391,3754,Brian Roberts,OK,New Orleans Hornets 2012-13
20392,3754,Brian Roberts,OK,New Orleans Pelicans 2013-14
20393,3754,Brian Roberts,OK,Charlotte Hornets 2014-15
20394,3754,Brian Roberts,OK,Portland Trail Blazers 2015-16
20395,3754,Brian Roberts,OK,Charlotte Hornets 2015-16
20396,3754,Brian Roberts,OK,Charlotte Hornets 2016-17
20397,3755,Fred Roberts,OK,San Antonio Spurs 1983-84
20398,3755,Fred Roberts,OK,San Antonio Spurs 1984-85
20399,3755,Fred Roberts,OK,Utah Jazz 1984-85
20400,3755,Fred Roberts,OK,Utah Jazz 1985-86
20401,3755,Fred Roberts,OK,Boston Celtics 1986-87
20402,3755,Fred Roberts,OK,Boston Celtics 1987-88
20403,3755,Fred Roberts,OK,Milwaukee Bucks 1988-89
20404,3755,Fred Roberts,OK,Milwaukee Bucks 1989-90
20405,3755,Fred Roberts,OK,Milwaukee Bucks 1990-91
20406,3755,Fred Roberts,OK,Milwaukee Bucks 1991-92
20407,3755,Fred Roberts,OK,Milwaukee Bucks 1992-93
20408,3755,Fred Roberts,OK,Cleveland Cavaliers 1994-95
20409,3755,Fred Roberts,OK,Los Angeles Lakers 1995-96
20410,3755,Fred Roberts,OK,Dallas Mavericks 1996-97
20411,3756,Jaleel Roberts,ERROR,
20412,3757,Joe Roberts,OK,Syracuse Nationals 1960-61
20413,3757,Joe Roberts,OK,Syracuse Nationals 1961-62
20414,3757,Joe Roberts,OK,Syracuse Nationals 1962-63
20415,3758,Lawrence Roberts,OK,Memphis Grizzlies 2005-06
20416,3758,Lawrence Roberts,OK,Memphis Grizzlies 2006-07
20417,3759,Marv Roberts,OK,Los Angeles Lakers 1976-77
20418,3760,Ronald Roberts,ERROR,
20419,3761,Stanley Roberts,OK,Orlando Magic 1991-92
20420,3761,Stanley Roberts,OK,Los Angeles Clippers 1992-93
20421,3761,Stanley Roberts,OK,Los Angeles Clippers 1993-94
20422,3761,Stanley Roberts,OK,Los Angeles Clippers 1995-96
20423,3761,Stanley Roberts,OK,Los Angeles Clippers 1996-97
20424,3761,Stanley Roberts,OK,Minnesota Timberwolves 1997-98
20425,3761,Stanley Roberts,OK,Houston Rockets 1998-99
20426,3761,Stanley Roberts,OK,Philadelphia 76ers 1999-00
20427,3762,Alvin Robertson,OK,San Antonio Spurs 1984-85
20428,3762,Alvin Robertson,OK,San Antonio Spurs 1985-86
20429,3762,Alvin Robertson,OK,San Antonio Spurs 1986-87
20430,3762,Alvin Robertson,OK,San Antonio Spurs 1987-88
20431,3762,Alvin Robertson,OK,San Antonio Spurs 1988-89
20432,3762,Alvin Robertson,OK,Milwaukee Bucks 1989-90
20433,3762,Alvin Robertson,OK,Milwaukee Bucks 1990-91
20434,3762,Alvin Robertson,OK,Milwaukee Bucks 1991-92
20435,3762,Alvin Robertson,OK,Milwaukee Bucks 1992-93
20436,3762,Alvin Robertson,OK,Detroit Pistons 1992-93
20437,3762,Alvin Robertson,OK,Toronto Raptors 1995-96
20438,3763,Oscar Robertson,OK,Cincinnati Royals 1960-61
20439,3763,Oscar Robertson,OK,Cincinnati Royals 1961-62
20440,3763,Oscar Robertson,OK,Cincinnati Royals 1962-63
20441,3763,Oscar Robertson,OK,Cincinnati Royals 1963-64
20442,3763,Oscar Robertson,OK,Cincinnati Royals 1964-65
20443,3763,Oscar Robertson,OK,Cincinnati Royals 1965-66
20444,3763,Oscar Robertson,OK,Cincinnati Royals 1966-67
20445,3763,Oscar Robertson,OK,Cincinnati Royals 1967-68
20446,3763,Oscar Robertson,OK,Cincinnati Royals 1968-69
20447,3763,Oscar Robertson,OK,Cincinnati Royals 1969-70
20448,3763,Oscar Robertson,OK,Milwaukee Bucks 1970-71
20449,3763,Oscar Robertson,OK,Milwaukee Bucks 1971-72
20450,3763,Oscar Robertson,OK,Milwaukee Bucks 1972-73
20451,3763,Oscar Robertson,OK,Milwaukee Bucks 1973-74
20452,3764,Ryan Robertson,OK,Sacramento Kings 1999-00
20453,3765,Tony Robertson,OK,Atlanta Hawks 1977-78
20454,3765,Tony Robertson,OK,Golden State Warriors 1978-79
20455,3766,Rick Robey,OK,Indiana Pacers 1978-79
20456,3766,Rick Robey,OK,Boston Celtics 1978-79
20457,3766,Rick Robey,OK,Boston Celtics 1979-80
20458,3766,Rick Robey,OK,Boston Celtics 1980-81
20459,3766,Rick Robey,OK,Boston Celtics 1981-82
20460,3766,Rick Robey,OK,Boston Celtics 1982-83
20461,3766,Rick Robey,OK,Phoenix Suns 1983-84
20462,3766,Rick Robey,OK,Phoenix Suns 1984-85
20463,3766,Rick Robey,OK,Phoenix Suns 1985-86
20464,3767,Bernard Robinson,OK,Charlotte Bobcats 2004-05
20465,3767,Bernard Robinson,OK,Charlotte Bobcats 2005-06
20466,3767,Bernard Robinson,OK,Charlotte Bobcats 2006-07
20467,3767,Bernard Robinson,OK,New Jersey Nets 2006-07
20468,3768,Chris Robinson,OK,Vancouver Grizzlies 1996-97
20469,3768,Chris Robinson,OK,Vancouver Grizzlies 1997-98
20470,3768,Chris Robinson,OK,Sacramento Kings 1997-98
20471,3769,Cliff Robinson,OK,New Jersey Nets 1979-80
20472,3769,Cliff Robinson,OK,New Jersey Nets 1980-81
20473,3769,Cliff Robinson,OK,Kansas City Kings 1981-82
20474,3769,Cliff Robinson,OK,Cleveland Cavaliers 1981-82
20475,3769,Cliff Robinson,OK,Cleveland Cavaliers 1982-83
20476,3769,Cliff Robinson,OK,Cleveland Cavaliers 1983-84
20477,3769,Cliff Robinson,OK,Washington Bullets 1984-85
20478,3769,Cliff Robinson,OK,Washington Bullets 1985-86
20479,3769,Cliff Robinson,OK,Philadelphia 76ers 1986-87
20480,3769,Cliff Robinson,OK,Philadelphia 76ers 1987-88
20481,3769,Cliff Robinson,OK,Philadelphia 76ers 1988-89
20482,3769,Cliff Robinson,OK,Los Angeles Lakers 1991-92
20483,3770,Cliff Robinson,OK,Portland Trail Blazers 1989-90
20484,3770,Cliff Robinson,OK,Portland Trail Blazers 1990-91
20485,3770,Cliff Robinson,OK,Portland Trail Blazers 1991-92
20486,3770,Cliff Robinson,OK,Portland Trail Blazers 1992-93
20487,3770,Cliff Robinson,OK,Portland Trail Blazers 1993-94
20488,3770,Cliff Robinson,OK,Portland Trail Blazers 1994-95
20489,3770,Cliff Robinson,OK,Portland Trail Blazers 1995-96
20490,3770,Cliff Robinson,OK,Portland Trail Blazers 1996-97
20491,3770,Cliff Robinson,OK,Phoenix Suns 1997-98
20492,3770,Cliff Robinson,OK,Phoenix Suns 1998-99
20493,3770,Cliff Robinson,OK,Phoenix Suns 1999-00
20494,3770,Cliff Robinson,OK,Phoenix Suns 2000-01
20495,3770,Cliff Robinson,OK,Detroit Pistons 2001-02
20496,3770,Cliff Robinson,OK,Detroit Pistons 2002-03
20497,3770,Cliff Robinson,OK,Golden State Warriors 2003-04
20498,3770,Cliff Robinson,OK,Golden State Warriors 2004-05
20499,3770,Cliff Robinson,OK,New Jersey Nets 2004-05
20500,3770,Cliff Robinson,OK,New Jersey Nets 2005-06
20501,3770,Cliff Robinson,OK,New Jersey Nets 2006-07
20502,3771,David Robinson,OK,San Antonio Spurs 1989-90
20503,3771,David Robinson,OK,San Antonio Spurs 1990-91
20504,3771,David Robinson,OK,San Antonio Spurs 1991-92
20505,3771,David Robinson,OK,San Antonio Spurs 1992-93
20506,3771,David Robinson,OK,San Antonio Spurs 1993-94
20507,3771,David Robinson,OK,San Antonio Spurs 1994-95
20508,3771,David Robinson,OK,San Antonio Spurs 1995-96
20509,3771,David Robinson,OK,San Antonio Spurs 1996-97
20510,3771,David Robinson,OK,San Antonio Spurs 1997-98
20511,3771,David Robinson,OK,San Antonio Spurs 1998-99
20512,3771,David Robinson,OK,San Antonio Spurs 1999-00
20513,3771,David Robinson,OK,San Antonio Spurs 2000-01
20514,3771,David Robinson,OK,San Antonio Spurs 2001-02
20515,3771,David Robinson,OK,San Antonio Spurs 2002-03
20516,3772,Devin Robinson,OK,Washington Wizards 2017-18
20517,3772,Devin Robinson,OK,Washington Wizards 2018-19
20518,3773,Duncan Robinson,OK,Miami Heat 2018-19
20519,3773,Duncan Robinson,OK,Miami Heat 2019-20
20520,3773,Duncan Robinson,OK,Miami Heat 2020-21
20521,3773,Duncan Robinson,OK,Miami Heat 2021-22
20522,3773,Duncan Robinson,OK,Miami Heat 2022-23
20523,3774,Eddie Robinson,OK,Charlotte Hornets 1999-00
20524,3774,Eddie Robinson,OK,Charlotte Hornets 2000-01
20525,3774,Eddie Robinson,OK,Chicago Bulls 2001-02
20526,3774,Eddie Robinson,OK,Chicago Bulls 2002-03
20527,3774,Eddie Robinson,OK,Chicago Bulls 2003-04
20528,3775,Flynn Robinson,OK,Cincinnati Royals 1966-67
20529,3775,Flynn Robinson,OK,Cincinnati Royals 1967-68
20530,3775,Flynn Robinson,OK,Chicago Bulls 1967-68
20531,3775,Flynn Robinson,OK,Chicago Bulls 1968-69
20532,3775,Flynn Robinson,OK,Milwaukee Bucks 1968-69
20533,3775,Flynn Robinson,OK,Milwaukee Bucks 1969-70
20534,3775,Flynn Robinson,OK,Cincinnati Royals 1970-71
20535,3775,Flynn Robinson,OK,Los Angeles Lakers 1971-72
20536,3775,Flynn Robinson,OK,Los Angeles Lakers 1972-73
20537,3775,Flynn Robinson,OK,Baltimore Bullets 1972-73
20538,3776,Glenn Robinson,OK,Milwaukee Bucks 1994-95
20539,3776,Glenn Robinson,OK,Milwaukee Bucks 1995-96
20540,3776,Glenn Robinson,OK,Milwaukee Bucks 1996-97
20541,3776,Glenn Robinson,OK,Milwaukee Bucks 1997-98
20542,3776,Glenn Robinson,OK,Milwaukee Bucks 1998-99
20543,3776,Glenn Robinson,OK,Milwaukee Bucks 1999-00
20544,3776,Glenn Robinson,OK,Milwaukee Bucks 2000-01
20545,3776,Glenn Robinson,OK,Milwaukee Bucks 2001-02
20546,3776,Glenn Robinson,OK,Atlanta Hawks 2002-03
20547,3776,Glenn Robinson,OK,Philadelphia 76ers 2003-04
20548,3776,Glenn Robinson,OK,San Antonio Spurs 2004-05
20549,3777,Jackie Robinson,OK,Seattle SuperSonics 1978-79
20550,3777,Jackie Robinson,OK,Detroit Pistons 1979-80
20551,3777,Jackie Robinson,OK,Chicago Bulls 1981-82
20552,3778,Jamal Robinson,OK,Miami Heat 2000-01
20553,3779,James Robinson,OK,Portland Trail Blazers 1993-94
20554,3779,James Robinson,OK,Portland Trail Blazers 1994-95
20555,3779,James Robinson,OK,Portland Trail Blazers 1995-96
20556,3779,James Robinson,OK,Minnesota Timberwolves 1996-97
20557,3779,James Robinson,OK,Los Angeles Clippers 1997-98
20558,3779,James Robinson,OK,Los Angeles Clippers 1998-99
20559,3779,James Robinson,OK,Minnesota Timberwolves 1998-99
20560,3779,James Robinson,OK,Orlando Magic 2000-01
20561,3780,Jerome Robinson,OK,Los Angeles Clippers 2018-19
20562,3780,Jerome Robinson,OK,Los Angeles Clippers 2019-20
20563,3780,Jerome Robinson,OK,Washington Wizards 2019-20
20564,3780,Jerome Robinson,OK,Washington Wizards 2020-21
20565,3781,Justin Robinson,OK,Washington Wizards 2019-20
20566,3781,Justin Robinson,OK,Oklahoma City Thunder 2020-21
20567,3781,Justin Robinson,OK,Detroit Pistons 2021-22
20568,3781,Justin Robinson,OK,Milwaukee Bucks 2021-22
20569,3781,Justin Robinson,OK,Sacramento Kings 2021-22
20570,3782,Larry Robinson,OK,Golden State Warriors 1990-91
20571,3782,Larry Robinson,OK,Washington Bullets 1990-91
20572,3782,Larry Robinson,OK,Boston Celtics 1991-92
20573,3782,Larry Robinson,OK,Washington Bullets 1992-93
20574,3782,Larry Robinson,OK,Houston Rockets 1993-94
20575,3782,Larry Robinson,OK,Vancouver Grizzlies 1997-98
20576,3782,Larry Robinson,OK,Cleveland Cavaliers 2000-01
20577,3782,Larry Robinson,OK,Atlanta Hawks 2000-01
20578,3782,Larry Robinson,OK,New York Knicks 2001-02
20579,3783,Mitchell Robinson,OK,New York Knicks 2018-19
20580,3783,Mitchell Robinson,OK,New York Knicks 2019-20
20581,3783,Mitchell Robinson,OK,New York Knicks 2020-21
20582,3783,Mitchell Robinson,OK,New York Knicks 2021-22
20583,3783,Mitchell Robinson,OK,New York Knicks 2022-23
20584,3784,Nate Robinson,OK,New York Knicks 2005-06
20585,3784,Nate Robinson,OK,New York Knicks 2006-07
20586,3784,Nate Robinson,OK,New York Knicks 2007-08
20587,3784,Nate Robinson,OK,New York Knicks 2008-09
20588,3784,Nate Robinson,OK,New York Knicks 2009-10
20589,3784,Nate Robinson,OK,Boston Celtics 2009-10
20590,3784,Nate Robinson,OK,Boston Celtics 2010-11
20591,3784,Nate Robinson,OK,Oklahoma City Thunder 2010-11
20592,3784,Nate Robinson,OK,Golden State Warriors 2011-12
20593,3784,Nate Robinson,OK,Chicago Bulls 2012-13
20594,3784,Nate Robinson,OK,Denver Nuggets 2013-14
20595,3784,Nate Robinson,OK,Denver Nuggets 2014-15
20596,3784,Nate Robinson,OK,Los Angeles Clippers 2014-15
20597,3784,Nate Robinson,OK,New Orleans Pelicans 2015-16
20598,3785,Oliver Robinson,OK,San Antonio Spurs 1982-83
20599,3786,Orlando Robinson,OK,Miami Heat 2022-23
20600,3787,Rumeal Robinson,OK,Atlanta Hawks 1990-91
20601,3787,Rumeal Robinson,OK,Atlanta Hawks 1991-92
20602,3787,Rumeal Robinson,OK,New Jersey Nets 1992-93
20603,3787,Rumeal Robinson,OK,New Jersey Nets 1993-94
20604,3787,Rumeal Robinson,OK,Charlotte Hornets 1993-94
20605,3787,Rumeal Robinson,OK,Portland Trail Blazers 1995-96
20606,3787,Rumeal Robinson,OK,Los Angeles Lakers 1996-97
20607,3787,Rumeal Robinson,OK,Phoenix Suns 1996-97
20608,3787,Rumeal Robinson,OK,Portland Trail Blazers 1996-97
20609,3788,Stanley Robinson,ERROR,
20610,3789,Thomas Robinson,OK,Houston Rockets 2012-13
20611,3789,Thomas Robinson,OK,Sacramento Kings 2012-13
20612,3789,Thomas Robinson,OK,Portland Trail Blazers 2013-14
20613,3789,Thomas Robinson,OK,Philadelphia 76ers 2014-15
20614,3789,Thomas Robinson,OK,Portland Trail Blazers 2014-15
20615,3789,Thomas Robinson,OK,Brooklyn Nets 2015-16
20616,3789,Thomas Robinson,OK,Los Angeles Lakers 2016-17
20617,3790,Truck Robinson,OK,Washington Bullets 1974-75
20618,3790,Truck Robinson,OK,Washington Bullets 1975-76
20619,3790,Truck Robinson,OK,Washington Bullets 1976-77
20620,3790,Truck Robinson,OK,Atlanta Hawks 1976-77
20621,3790,Truck Robinson,OK,New Orleans Jazz 1977-78
20622,3790,Truck Robinson,OK,New Orleans Jazz 1978-79
20623,3790,Truck Robinson,OK,Phoenix Suns 1978-79
20624,3790,Truck Robinson,OK,Phoenix Suns 1979-80
20625,3790,Truck Robinson,OK,Phoenix Suns 1980-81
20626,3790,Truck Robinson,OK,Phoenix Suns 1981-82
20627,3790,Truck Robinson,OK,New York Knicks 1982-83
20628,3790,Truck Robinson,OK,New York Knicks 1983-84
20629,3790,Truck Robinson,OK,New York Knicks 1984-85
20630,3791,Wayne Robinson,OK,Detroit Pistons 1980-81
20631,3792,Glenn Robinson III,OK,Minnesota Timberwolves 2014-15
20632,3792,Glenn Robinson III,OK,Philadelphia 76ers 2014-15
20633,3792,Glenn Robinson III,OK,Indiana Pacers 2015-16
20634,3792,Glenn Robinson III,OK,Indiana Pacers 2016-17
20635,3792,Glenn Robinson III,OK,Indiana Pacers 2017-18
20636,3792,Glenn Robinson III,OK,Detroit Pistons 2018-19
20637,3792,Glenn Robinson III,OK,Golden State Warriors 2019-20
20638,3792,Glenn Robinson III,OK,Philadelphia 76ers 2019-20
20639,3792,Glenn Robinson III,OK,Sacramento Kings 2020-21
20640,3793,Jeremiah Robinson-Earl,OK,Oklahoma City Thunder 2021-22
20641,3793,Jeremiah Robinson-Earl,OK,Oklahoma City Thunder 2022-23
20642,3794,Bill Robinzine,OK,Kansas City Kings 1975-76
20643,3794,Bill Robinzine,OK,Kansas City Kings 1976-77
20644,3794,Bill Robinzine,OK,Kansas City Kings 1977-78
20645,3794,Bill Robinzine,OK,Kansas City Kings 1978-79
20646,3794,Bill Robinzine,OK,Kansas City Kings 1979-80
20647,3794,Bill Robinzine,OK,Cleveland Cavaliers 1980-81
20648,3794,Bill Robinzine,OK,Dallas Mavericks 1980-81
20649,3794,Bill Robinzine,OK,Utah Jazz 1981-82
20650,3795,Dave Robisch,OK,Indiana Pacers 1976-77
20651,3795,Dave Robisch,OK,Indiana Pacers 1977-78
20652,3795,Dave Robisch,OK,Los Angeles Lakers 1977-78
20653,3795,Dave Robisch,OK,Los Angeles Lakers 1978-79
20654,3795,Dave Robisch,OK,Cleveland Cavaliers 1979-80
20655,3795,Dave Robisch,OK,Cleveland Cavaliers 1980-81
20656,3795,Dave Robisch,OK,Denver Nuggets 1980-81
20657,3795,Dave Robisch,OK,Denver Nuggets 1981-82
20658,3795,Dave Robisch,OK,Denver Nuggets 1982-83
20659,3795,Dave Robisch,OK,Denver Nuggets 1983-84
20660,3795,Dave Robisch,OK,San Antonio Spurs 1983-84
20661,3795,Dave Robisch,OK,Kansas City Kings 1983-84
20662,3796,Isaiah Roby,OK,Oklahoma City Thunder 2019-20
20663,3796,Isaiah Roby,OK,Oklahoma City Thunder 2020-21
20664,3796,Isaiah Roby,OK,Oklahoma City Thunder 2021-22
20665,3796,Isaiah Roby,OK,San Antonio Spurs 2022-23
20666,3797,Red Rocha,OK,St. Louis Bombers 1947-48
20667,3797,Red Rocha,OK,St. Louis Bombers 1948-49
20668,3797,Red Rocha,OK,St. Louis Bombers 1949-50
20669,3797,Red Rocha,OK,Baltimore Bullets 1950-51
20670,3797,Red Rocha,OK,Syracuse Nationals 1951-52
20671,3797,Red Rocha,OK,Syracuse Nationals 1952-53
20672,3797,Red Rocha,OK,Syracuse Nationals 1954-55
20673,3797,Red Rocha,OK,Syracuse Nationals 1955-56
20674,3797,Red Rocha,OK,Fort Wayne Pistons 1956-57
20675,3798,John Roche,OK,Los Angeles Lakers 1975-76
20676,3798,John Roche,OK,Denver Nuggets 1979-80
20677,3798,John Roche,OK,Denver Nuggets 1980-81
20678,3798,John Roche,OK,Denver Nuggets 1981-82
20679,3799,Gene Rock,OK,Chicago Stags 1947-48
20680,3800,Jack Rocker,OK,Philadelphia Warriors 1947-48
20681,3801,David Roddy,OK,Memphis Grizzlies 2022-23
20682,3802,Guy Rodgers,OK,Philadelphia Warriors 1958-59
20683,3802,Guy Rodgers,OK,Philadelphia Warriors 1959-60
20684,3802,Guy Rodgers,OK,Philadelphia Warriors 1960-61
20685,3802,Guy Rodgers,OK,Philadelphia Warriors 1961-62
20686,3802,Guy Rodgers,OK,San Francisco Warriors 1962-63
20687,3802,Guy Rodgers,OK,San Francisco Warriors 1963-64
20688,3802,Guy Rodgers,OK,San Francisco Warriors 1964-65
20689,3802,Guy Rodgers,OK,San Francisco Warriors 1965-66
